상호명,지점명,상권업종소분류명,시도명,시군구명,행정동명,경도,위도
간단하지만특별한화피디Cafe,우리다,커피전문점/카페/다방,서울특별시,용산구,후암동,126.976141,37.54955968
간단하지만특별한화피디Cafe,다커피,커피전문점/카페/다방,서울특별시,종로구,무악동,126.9579901,37.57544997
간단하지만특별한화피디Cafe,커피트리,커피전문점/카페/다방,서울특별시,강남구,일원1동,127.0865549,37.49071648
간단하지만특별한화피디Cafe,그라노,커피전문점/카페/다방,서울특별시,강남구,대치4동,127.0532579,37.50012268
간단하지만특별한화피디Cafe,올리브,커피전문점/카페/다방,서울특별시,중구,신당동,127.012774,37.56930719
커피나무,제이스,커피전문점/카페/다방,서울특별시,동작구,사당1동,126.9810089,37.48288811
간단하지만특별한화피디Cafe,아미아,커피전문점/카페/다방,서울특별시,송파구,가락2동,127.1352375,37.49557015
간단하지만특별한화피디Cafe,아델라,커피전문점/카페/다방,서울특별시,중랑구,묵1동,127.0784154,37.61643088
간단하지만특별한화피디Cafe,아라비카,커피전문점/카페/다방,서울특별시,서대문구,북가좌1동,126.9081267,37.57664818
띠아모,노원와우점,커피전문점/카페/다방,서울특별시,노원구,상계2동,127.0634184,37.65612962
폴바셋,,커피전문점/카페/다방,서울특별시,서초구,반포4동,127.0112248,37.50233732
플레차아멜리아,,커피전문점/카페/다방,서울특별시,송파구,문정2동,127.1184237,37.48475927
모모,,커피전문점/카페/다방,서울특별시,마포구,아현동,126.9554055,37.55624399
간단하지만특별한화피디Cafe,브룩스,커피전문점/카페/다방,서울특별시,성북구,보문동,127.0209436,37.58167447
간단하지만특별한화피디Cafe,마호우,커피전문점/카페/다방,서울특별시,양천구,목1동,126.8718654,37.52409218
간단하지만특별한화피디Cafe,에피톤,커피전문점/카페/다방,서울특별시,성동구,사근동,127.0413185,37.55995532
간단하지만특별한화피디Cafe,코발트,커피전문점/카페/다방,서울특별시,강남구,신사동,127.0212135,37.52036948
돌담커피,,커피전문점/카페/다방,서울특별시,마포구,서교동,126.9267926,37.55473493
간단하지만특별한화피디Cafe,인홀릭로스터스,커피전문점/카페/다방,서울특별시,영등포구,양평1동,126.8847708,37.52276408
간단하지만특별한화피디Cafe,노르딕,커피전문점/카페/다방,서울특별시,용산구,한남동,127.0011351,37.5363752
간단하지만특별한화피디Cafe,IN중독,커피전문점/카페/다방,서울특별시,중랑구,신내1동,127.0969509,37.60859995
간단하지만특별한화피디Cafe,책읽는,커피전문점/카페/다방,서울특별시,중랑구,묵2동,127.0762502,37.60833161
간단하지만특별한화피디Cafe,루바토,커피전문점/카페/다방,서울특별시,노원구,공릉1동,127.0771353,37.6228543
간단하지만특별한화피디Cafe,아드리아,커피전문점/카페/다방,서울특별시,동작구,흑석동,126.9612407,37.50601714
간단하지만특별한화피디Cafe,뜨레비앙,커피전문점/카페/다방,서울특별시,금천구,가산동,126.8855341,37.46989797
간단하지만특별한화피디Cafe,비플러스,커피전문점/카페/다방,서울특별시,금천구,독산1동,126.8976252,37.47640885
간단하지만특별한화피디Cafe,날으는우,커피전문점/카페/다방,서울특별시,강남구,역삼1동,127.0358253,37.49343101
간단하지만특별한화피디Cafe,더수다,커피전문점/카페/다방,서울특별시,송파구,잠실2동,127.0898691,37.51672858
향,Q커피,커피전문점/카페/다방,서울특별시,서초구,방배3동,126.9877022,37.47621477
간단하지만특별한화피디Cafe,행복떡방&,커피전문점/카페/다방,서울특별시,서초구,양재1동,127.0256372,37.4611436
르돌치1946,경리단길점,커피전문점/카페/다방,서울특별시,용산구,이태원2동,126.9903963,37.53979796
구타오쥬스,,커피전문점/카페/다방,서울특별시,용산구,이태원2동,126.9943933,37.54044478
양궁카페로빈훗,,커피전문점/카페/다방,서울특별시,동대문구,장안2동,127.069822,37.56880635
할리스커피,종로5가점,커피전문점/카페/다방,서울특별시,종로구,종로5.6가동,127.001646,37.57018674
리안,원앤하프코리아줄,커피전문점/카페/다방,서울특별시,마포구,서강동,126.921627,37.54799314
커피력,,커피전문점/카페/다방,서울특별시,마포구,합정동,126.905768,37.55215419
간단하지만특별한화피디Cafe,이즈보르,커피전문점/카페/다방,서울특별시,도봉구,쌍문1동,127.0138288,37.65235561
간단하지만특별한화피디Cafe,슬로비,커피전문점/카페/다방,서울특별시,마포구,아현동,126.9505716,37.547443
간단하지만특별한화피디Cafe,데이트팜,커피전문점/카페/다방,서울특별시,양천구,신정2동,126.8735541,37.52088258
커피볶는집,엘리스토리,커피전문점/카페/다방,서울특별시,마포구,서교동,126.9331004,37.55605355
간단하지만특별한화피디Cafe,원더스,커피전문점/카페/다방,서울특별시,양천구,신정4동,126.8604773,37.52456852
니즈커피,,커피전문점/카페/다방,서울특별시,동작구,상도2동,126.9400712,37.50496407
커피하우스,샌드위치,커피전문점/카페/다방,서울특별시,강남구,도곡2동,127.0506614,37.4881358
세이커피컴퍼니,,커피전문점/카페/다방,서울특별시,종로구,사직동,126.9697145,37.5790309
간단하지만특별한화피디Cafe,수수봉,커피전문점/카페/다방,서울특별시,종로구,혜화동,127.0024891,37.58420506
간단하지만특별한화피디Cafe,주전자,커피전문점/카페/다방,서울특별시,광진구,자양1동,127.0787469,37.53624029
간단하지만특별한화피디Cafe,인어밀리온,커피전문점/카페/다방,서울특별시,강남구,논현1동,127.0263112,37.50676968
간단하지만특별한화피디Cafe,하이유,커피전문점/카페/다방,서울특별시,성동구,사근동,127.0465947,37.55449264
간단하지만특별한화피디Cafe,디스코서프,커피전문점/카페/다방,서울특별시,용산구,용산2가동,126.9880868,37.5432292
간단하지만특별한화피디Cafe,마리아쥬,커피전문점/카페/다방,서울특별시,서초구,서초3동,127.009101,37.49102932
간단하지만특별한화피디Cafe,스테이지28,커피전문점/카페/다방,서울특별시,강동구,고덕1동,127.1469342,37.56582058
간단하지만특별한화피디Cafe,그린빈,커피전문점/카페/다방,서울특별시,종로구,혜화동,126.9975845,37.58351476
간단하지만특별한화피디Cafe,보니떼,커피전문점/카페/다방,서울특별시,노원구,상계9동,127.0576073,37.66666147
간단하지만특별한화피디Cafe,순헌관지하1층,커피전문점/카페/다방,서울특별시,용산구,청파동,126.9650617,37.54546245
쿠오레에스프레소,,커피전문점/카페/다방,서울특별시,서초구,서초2동,127.0319727,37.48789404
타미하우스커피,,커피전문점/카페/다방,서울특별시,강남구,신사동,127.0273208,37.52310507
위넌스터디카페,본사,커피전문점/카페/다방,서울특별시,마포구,서교동,126.9168678,37.55545523
카페토다,,커피전문점/카페/다방,서울특별시,서초구,양재1동,127.0226153,37.46751617
탐앤탐스,서울만남의광장휴게소부산방면,커피전문점/카페/다방,서울특별시,서초구,양재2동,127.0427135,37.45965224
간단하지만특별한화피디Cafe,파크하비오,커피전문점/카페/다방,서울특별시,송파구,문정2동,127.1248723,37.47961708
간단하지만특별한화피디Cafe,아모르,커피전문점/카페/다방,서울특별시,영등포구,대림2동,126.9021735,37.49163385
간단하지만특별한화피디Cafe,천상의사주,커피전문점/카페/다방,서울특별시,금천구,시흥1동,126.9046966,37.45977815
간단하지만특별한화피디Cafe,218,커피전문점/카페/다방,서울특별시,성동구,옥수동,127.0132469,37.5403155
간단하지만특별한화피디Cafe,포모나,커피전문점/카페/다방,서울특별시,성북구,월곡2동,127.0445135,37.60577225
간단하지만특별한화피디Cafe,밀브리지,커피전문점/카페/다방,서울특별시,강남구,역삼1동,127.0313045,37.49323183
간단하지만특별한화피디Cafe,곰다방,커피전문점/카페/다방,서울특별시,종로구,이화동,127.004281,37.58143597
간단하지만특별한화피디Cafe,브릭스,커피전문점/카페/다방,서울특별시,노원구,상계6.7동,127.0605347,37.65293505
간단하지만특별한화피디Cafe,스토리,커피전문점/카페/다방,서울특별시,금천구,시흥3동,126.9042226,37.4341568
간단하지만특별한화피디Cafe,한보리,커피전문점/카페/다방,서울특별시,관악구,신사동,126.9205801,37.48320747
간단하지만특별한화피디Cafe,러블리,커피전문점/카페/다방,서울특별시,강동구,암사1동,127.1298237,37.55372973
간단하지만특별한화피디Cafe,제2북,커피전문점/카페/다방,서울특별시,영등포구,당산1동,126.8944701,37.52861292
간단하지만특별한화피디Cafe,와이샐러드,커피전문점/카페/다방,서울특별시,강남구,삼성2동,127.0490531,37.5115233
간단하지만특별한화피디Cafe,그란데,커피전문점/카페/다방,서울특별시,성북구,삼선동,127.010275,37.58449586
간단하지만특별한화피디Cafe,디사이플스,커피전문점/카페/다방,서울특별시,영등포구,신길1동,126.9204,37.5090749
간단하지만특별한화피디Cafe,클라우즈,커피전문점/카페/다방,서울특별시,영등포구,당산2동,126.9010631,37.53190019
콩두,파랑가BY,커피전문점/카페/다방,서울특별시,종로구,청운효자동,126.9767649,37.58668798
간단하지만특별한화피디Cafe,와우PC,커피전문점/카페/다방,서울특별시,마포구,서교동,126.9337655,37.55544685
간단하지만특별한화피디Cafe,구청골목,커피전문점/카페/다방,서울특별시,강북구,수유3동,127.0254361,37.64000881
4도씨더치커피,,커피전문점/카페/다방,서울특별시,성동구,사근동,127.0397342,37.56169047
베러댄와플,공덕점,커피전문점/카페/다방,서울특별시,마포구,염리동,126.9460899,37.54585329
예빈당,,커피전문점/카페/다방,서울특별시,성동구,성수2가3동,127.0561935,37.54272096
베버리지랩,,커피전문점/카페/다방,서울특별시,종로구,종로1.2.3.4가동,126.9816329,37.57178183
커피림,,커피전문점/카페/다방,서울특별시,양천구,신정4동,126.8637845,37.52282534
간단하지만특별한화피디Cafe,글마루북,커피전문점/카페/다방,서울특별시,송파구,장지동,127.1304663,37.48082977
간단하지만특별한화피디Cafe,드플레르,커피전문점/카페/다방,서울특별시,중랑구,신내1동,127.1068246,37.61639703
간단하지만특별한화피디Cafe,몽뜨화덕피자,커피전문점/카페/다방,서울특별시,종로구,창신2동,127.0100698,37.57177143
간단하지만특별한화피디Cafe,레전드PC,커피전문점/카페/다방,서울특별시,노원구,상계8동,127.0570828,37.6615304
간단하지만특별한화피디Cafe,라파스,커피전문점/카페/다방,서울특별시,서대문구,신촌동,126.9432687,37.55731635
간단하지만특별한화피디Cafe,갤러리,커피전문점/카페/다방,서울특별시,용산구,청파동,126.9684505,37.55493504
간단하지만특별한화피디Cafe,자작나무,커피전문점/카페/다방,서울특별시,금천구,독산1동,126.8959972,37.47178929
간단하지만특별한화피디Cafe,티포트,커피전문점/카페/다방,서울특별시,노원구,상계10동,127.0620334,37.65992098
포비베이직,,커피전문점/카페/다방,서울특별시,마포구,합정동,126.9110338,37.55193257
그라시아커피,,커피전문점/카페/다방,서울특별시,서초구,서초2동,127.0284676,37.48700026
스타벅스,등촌역점,커피전문점/카페/다방,서울특별시,양천구,목3동,126.8680505,37.54895134
스타벅스,이수자이점,커피전문점/카페/다방,서울특별시,동작구,사당1동,126.9809089,37.48442805
카페까사,,커피전문점/카페/다방,서울특별시,서대문구,북가좌2동,126.9164526,37.57943702
엔제리너스,청구역점,커피전문점/카페/다방,서울특별시,중구,동화동,127.0151443,37.56209161
커피에반하다,시흥유통상가점,커피전문점/카페/다방,서울특별시,금천구,시흥1동,126.9030648,37.44690499
간단하지만특별한화피디Cafe,로프트,커피전문점/카페/다방,서울특별시,관악구,서림동,126.9406954,37.47118028
간단하지만특별한화피디Cafe,국창전통,커피전문점/카페/다방,서울특별시,광진구,중곡2동,127.0818131,37.55655585
간단하지만특별한화피디Cafe,베키오,커피전문점/카페/다방,서울특별시,금천구,가산동,126.8924969,37.47686548
간단하지만특별한화피디Cafe,쿠키야,커피전문점/카페/다방,서울특별시,은평구,신사1동,126.9103889,37.59853716
간단하지만특별한화피디Cafe,지오북,커피전문점/카페/다방,서울특별시,관악구,낙성대동,126.9527816,37.47839733
간단하지만특별한화피디Cafe,책읽는마을북,커피전문점/카페/다방,서울특별시,금천구,독산4동,126.9040925,37.46863889
커반,,커피전문점/카페/다방,서울특별시,관악구,은천동,126.9427601,37.48430908
간단하지만특별한화피디Cafe,로스터제임스,커피전문점/카페/다방,서울특별시,강남구,역삼1동,127.0366389,37.49523976
간단하지만특별한화피디Cafe,마운틴,커피전문점/카페/다방,서울특별시,성동구,왕십리도선동,127.0322347,37.56568394
간단하지만특별한화피디Cafe,테이크,커피전문점/카페/다방,서울특별시,강서구,방화1동,126.8190492,37.57259197
간단하지만특별한화피디Cafe,에이엠730,커피전문점/카페/다방,서울특별시,금천구,독산3동,126.9033929,37.47242582
간단하지만특별한화피디Cafe,엔디저트,커피전문점/카페/다방,서울특별시,종로구,종로1.2.3.4가동,126.9835942,37.57073551
간단하지만특별한화피디Cafe,장체험관및장,커피전문점/카페/다방,서울특별시,종로구,이화동,127.0059975,37.5766569
간단하지만특별한화피디Cafe,알리오,커피전문점/카페/다방,서울특별시,구로구,고척2동,126.8584987,37.50592492
간단하지만특별한화피디Cafe,고마워,커피전문점/카페/다방,서울특별시,마포구,아현동,126.956536,37.54821669
간단하지만특별한화피디Cafe,이탈리아,커피전문점/카페/다방,서울특별시,송파구,방이2동,127.1190986,37.5120124
간단하지만특별한화피디Cafe,에쏠로지,커피전문점/카페/다방,서울특별시,구로구,구로1동,126.8731408,37.49570352
간단하지만특별한화피디Cafe,오로미아,커피전문점/카페/다방,서울특별시,강남구,개포2동,127.0602953,37.48364445
간단하지만특별한화피디Cafe,솔리데오,커피전문점/카페/다방,서울특별시,동대문구,장안1동,127.0663337,37.56350769
간단하지만특별한화피디Cafe,두레브,커피전문점/카페/다방,서울특별시,강남구,세곡동,127.0991455,37.46679082
간단하지만특별한화피디Cafe,도도세라믹,커피전문점/카페/다방,서울특별시,서초구,방배3동,126.990492,37.47810382
간단하지만특별한화피디Cafe,멘테2,커피전문점/카페/다방,서울특별시,은평구,대조동,126.9210284,37.61459217
간단하지만특별한화피디Cafe,김동률,커피전문점/카페/다방,서울특별시,용산구,용산2가동,126.984604,37.54637999
간단하지만특별한화피디Cafe,다카포,커피전문점/카페/다방,서울특별시,마포구,서교동,126.9154839,37.55645169
간단하지만특별한화피디Cafe,트레블,커피전문점/카페/다방,서울특별시,성동구,성수2가3동,127.0557279,37.54913271
간단하지만특별한화피디Cafe,매직큐브,커피전문점/카페/다방,서울특별시,은평구,갈현2동,126.9181414,37.61840413
간단하지만특별한화피디Cafe,HERE,커피전문점/카페/다방,서울특별시,강동구,암사2동,127.1279231,37.55269751
간단하지만특별한화피디Cafe,드보통,커피전문점/카페/다방,서울특별시,서초구,양재2동,127.0342207,37.46259268
간단하지만특별한화피디Cafe,레지던스,커피전문점/카페/다방,서울특별시,광진구,구의2동,127.0892959,37.54899091
간단하지만특별한화피디Cafe,도로시,커피전문점/카페/다방,서울특별시,금천구,가산동,126.8829102,37.47605439
간단하지만특별한화피디Cafe,라이네케,커피전문점/카페/다방,서울특별시,송파구,가락2동,127.1338707,37.49445183
간단하지만특별한화피디Cafe,델씨엘로,커피전문점/카페/다방,서울특별시,서초구,반포본동,126.9871619,37.50116032
간단하지만특별한화피디Cafe,더퀸스,커피전문점/카페/다방,서울특별시,송파구,잠실본동,127.0872733,37.50416583
브룬,,커피전문점/카페/다방,서울특별시,은평구,대조동,126.9224658,37.61466838
플러터커피로스터스,,커피전문점/카페/다방,서울특별시,용산구,한강로동,126.9715415,37.53095818
간단하지만특별한화피디Cafe,힐링앤,커피전문점/카페/다방,서울특별시,서초구,방배1동,126.9943701,37.48231779
정이정,,커피전문점/카페/다방,서울특별시,성북구,종암동,127.0359171,37.59789933
블루포트,명지전문대점,커피전문점/카페/다방,서울특별시,서대문구,홍은2동,126.9256737,37.58536001
도담도담,어린이박물관카페,커피전문점/카페/다방,서울특별시,용산구,남영동,126.9784469,37.53732544
아마스빈,한티역점,커피전문점/카페/다방,서울특별시,강남구,대치4동,127.0546263,37.49743047
헤일빈스,,커피전문점/카페/다방,서울특별시,금천구,가산동,126.883859,37.48143359
일팔공커피,,커피전문점/카페/다방,서울특별시,광진구,자양4동,127.0658307,37.54122976
이화행복,,커피전문점/카페/다방,서울특별시,서대문구,신촌동,126.9503015,37.56428106
간단하지만특별한화피디Cafe,블레스,커피전문점/카페/다방,서울특별시,노원구,상계2동,127.0707273,37.65530441
리안,카페플로,커피전문점/카페/다방,서울특별시,강남구,신사동,127.0278839,37.52417295
간단하지만특별한화피디Cafe,오떼르,커피전문점/카페/다방,서울특별시,서초구,서초4동,127.0242364,37.49846286
간단하지만특별한화피디Cafe,모퉁이,커피전문점/카페/다방,서울특별시,영등포구,영등포동,126.9070317,37.52373808
간단하지만특별한화피디Cafe,드루와,커피전문점/카페/다방,서울특별시,구로구,구로3동,126.8973159,37.48591202
간단하지만특별한화피디Cafe,395,커피전문점/카페/다방,서울특별시,중구,회현동,126.9754832,37.5554468
간단하지만특별한화피디Cafe,1991,커피전문점/카페/다방,서울특별시,송파구,잠실본동,127.0830661,37.50876469
간단하지만특별한화피디Cafe,트리니티,커피전문점/카페/다방,서울특별시,영등포구,여의동,126.9215373,37.53064727
간단하지만특별한화피디Cafe,엠커피,커피전문점/카페/다방,서울특별시,구로구,구로4동,126.8894609,37.49483989
간단하지만특별한화피디Cafe,에마미,커피전문점/카페/다방,서울특별시,용산구,한남동,126.9978889,37.53459967
간단하지만특별한화피디Cafe,595,커피전문점/카페/다방,서울특별시,강남구,일원본동,127.0942577,37.4839998
간단하지만특별한화피디Cafe,스터디,커피전문점/카페/다방,서울특별시,마포구,대흥동,126.9433728,37.55636218
더카페,그린디톡스38애비뉴,커피전문점/카페/다방,서울특별시,동대문구,답십리2동,127.0577787,37.5678098
간단하지만특별한화피디Cafe,멜로우,커피전문점/카페/다방,서울특별시,송파구,가락본동,127.1265438,37.50114683
간단하지만특별한화피디Cafe,아임파인,커피전문점/카페/다방,서울특별시,중랑구,망우본동,127.0981307,37.59624665
간단하지만특별한화피디Cafe,사랑방,커피전문점/카페/다방,서울특별시,영등포구,당산1동,126.8963534,37.52595445
간단하지만특별한화피디Cafe,아고라,커피전문점/카페/다방,서울특별시,중랑구,상봉1동,127.0947814,37.59883403
간단하지만특별한화피디Cafe,종암동,커피전문점/카페/다방,서울특별시,성북구,종암동,127.0350796,37.5943514
카린,,커피전문점/카페/다방,서울특별시,마포구,서교동,126.9233701,37.55426226
간단하지만특별한화피디Cafe,플로우,커피전문점/카페/다방,서울특별시,강남구,역삼1동,127.0317555,37.5020929
간단하지만특별한화피디Cafe,비에이블스터디,커피전문점/카페/다방,서울특별시,서초구,서초3동,127.0081766,37.48653431
간단하지만특별한화피디Cafe,오작교,커피전문점/카페/다방,서울특별시,강남구,청담동,127.0492927,37.52295059
간단하지만특별한화피디Cafe,콩자매,커피전문점/카페/다방,서울특별시,송파구,방이1동,127.1226608,37.50726329
간단하지만특별한화피디Cafe,모나티,커피전문점/카페/다방,서울특별시,종로구,종로1.2.3.4가동,126.9876269,37.57221182
조나골드B,,커피전문점/카페/다방,서울특별시,영등포구,당산2동,126.8972488,37.52891823
파워플랜트디저트,,커피전문점/카페/다방,서울특별시,중구,명동,126.9794188,37.56562662
마리S케이크,,커피전문점/카페/다방,서울특별시,은평구,녹번동,126.9241352,37.60728615
커피스누퍼즈,,커피전문점/카페/다방,서울특별시,금천구,가산동,126.8829102,37.47605439
커피에반하다,,커피전문점/카페/다방,서울특별시,동대문구,장안1동,127.0617076,37.56593988
오늘성수맑음,,커피전문점/카페/다방,서울특별시,성동구,성수2가1동,127.0534244,37.54156347
간단하지만특별한화피디Cafe,제이미,커피전문점/카페/다방,서울특별시,중랑구,상봉2동,127.0879892,37.59583533
간단하지만특별한화피디Cafe,드람브르,커피전문점/카페/다방,서울특별시,영등포구,영등포동,126.9090007,37.51748502
간단하지만특별한화피디Cafe,로시니,커피전문점/카페/다방,서울특별시,송파구,방이1동,127.1244315,37.51060134
간단하지만특별한화피디Cafe,711,커피전문점/카페/다방,서울특별시,종로구,종로1.2.3.4가동,126.9983484,37.57635797
간단하지만특별한화피디Cafe,헬스케어,커피전문점/카페/다방,서울특별시,강남구,압구정동,127.031478,37.52357174
간단하지만특별한화피디Cafe,테라스,커피전문점/카페/다방,서울특별시,강북구,번3동,127.0443056,37.62025027
옹헤야,씨코리아씨애틀즈베스트커피,커피전문점/카페/다방,서울특별시,용산구,한강로동,126.9658711,37.52618718
간단하지만특별한화피디Cafe,플로릭,커피전문점/카페/다방,서울특별시,동대문구,이문1동,127.0543262,37.59823749
간단하지만특별한화피디Cafe,미니스,커피전문점/카페/다방,서울특별시,송파구,잠실2동,127.1002947,37.51331236
간단하지만특별한화피디Cafe,루브앤,커피전문점/카페/다방,서울특별시,중구,광희동,127.0073398,37.56679277
간단하지만특별한화피디Cafe,힐링사주,커피전문점/카페/다방,서울특별시,송파구,잠실2동,127.0764903,37.51920175
자작나무,,커피전문점/카페/다방,서울특별시,관악구,청룡동,126.9520677,37.48094098
간단하지만특별한화피디Cafe,라파원적외선찜질,커피전문점/카페/다방,서울특별시,강서구,방화2동,126.8126488,37.56930208
간단하지만특별한화피디Cafe,웨스트엔드,커피전문점/카페/다방,서울특별시,강서구,등촌1동,126.8652956,37.55151988
간단하지만특별한화피디Cafe,마미스,커피전문점/카페/다방,서울특별시,강서구,방화1동,126.816512,37.56767397
간단하지만특별한화피디Cafe,이클립스,커피전문점/카페/다방,서울특별시,송파구,석촌동,127.0989676,37.50608476
낙랑파라,,커피전문점/카페/다방,서울특별시,마포구,망원2동,126.8978863,37.55632477
간단하지만특별한화피디Cafe,딜리노,커피전문점/카페/다방,서울특별시,중랑구,망우본동,127.1053921,37.59886989
간단하지만특별한화피디Cafe,네스트,커피전문점/카페/다방,서울특별시,강남구,논현2동,127.0348986,37.511841
간단하지만특별한화피디Cafe,153,커피전문점/카페/다방,서울특별시,강서구,공항동,126.8110038,37.5638343
간단하지만특별한화피디Cafe,올프리마,커피전문점/카페/다방,서울특별시,용산구,한남동,126.9992156,37.53776459
간단하지만특별한화피디Cafe,보테가,커피전문점/카페/다방,서울특별시,종로구,이화동,127.0025508,37.58212418
간단하지만특별한화피디Cafe,인클럽,커피전문점/카페/다방,서울특별시,도봉구,도봉2동,127.0466511,37.68313435
간단하지만특별한화피디Cafe,에이치,커피전문점/카페/다방,서울특별시,동대문구,휘경2동,127.0685209,37.5878352
장동민의옹피씨,인터라켄,커피전문점/카페/다방,서울특별시,영등포구,당산2동,126.9004054,37.53430885
간단하지만특별한화피디Cafe,조이스,커피전문점/카페/다방,서울특별시,마포구,서교동,126.9265327,37.55470553
스타벅스,이촌역점,커피전문점/카페/다방,서울특별시,용산구,한강로동,126.9723312,37.52370262
간단하지만특별한화피디Cafe,루이스,커피전문점/카페/다방,서울특별시,서대문구,충현동,126.9642655,37.56292668
간단하지만특별한화피디Cafe,다니엘,커피전문점/카페/다방,서울특별시,관악구,신사동,126.9169513,37.48629189
간단하지만특별한화피디Cafe,173,커피전문점/카페/다방,서울특별시,강남구,대치4동,127.0572886,37.50156057
간단하지만특별한화피디Cafe,역촌동,커피전문점/카페/다방,서울특별시,은평구,역촌동,126.9145256,37.60454011
간단하지만특별한화피디Cafe,더쏠쏠한,커피전문점/카페/다방,서울특별시,구로구,구로5동,126.8922347,37.49768621
간단하지만특별한화피디Cafe,조율소,커피전문점/카페/다방,서울특별시,양천구,신정4동,126.8635495,37.52489547
간단하지만특별한화피디Cafe,지하로,커피전문점/카페/다방,서울특별시,마포구,성산2동,126.9109548,37.56824962
간단하지만특별한화피디Cafe,JE다움심리상담,커피전문점/카페/다방,서울특별시,성동구,성수1가1동,127.0478126,37.54238336
애플트리,스터디카페,커피전문점/카페/다방,서울특별시,강서구,우장산동,126.8405825,37.54251273
간단하지만특별한화피디Cafe,로온봄,커피전문점/카페/다방,서울특별시,종로구,부암동,126.9635751,37.59314146
커피마마,스포애니불광역,커피전문점/카페/다방,서울특별시,은평구,대조동,126.9293819,37.6102442
간단하지만특별한화피디Cafe,작은도시,커피전문점/카페/다방,서울특별시,동작구,흑석동,126.9615216,37.50696571
X·D팩토리,,커피전문점/카페/다방,서울특별시,마포구,서교동,126.9222996,37.55472103
스타벅스,송파개롱역점,커피전문점/카페/다방,서울특별시,송파구,오금동,127.1281717,37.50898908
간단하지만특별한화피디Cafe,데뮤지까,커피전문점/카페/다방,서울특별시,마포구,신수동,126.9325914,37.54412818
CAFEBOBO,,커피전문점/카페/다방,서울특별시,노원구,상계3.4동,127.0794279,37.67024871
열다방,,커피전문점/카페/다방,서울특별시,서초구,서초1동,127.0191153,37.48274208
MAINZCOFFEE,,커피전문점/카페/다방,서울특별시,송파구,문정2동,127.1205807,37.48788401
간단하지만특별한화피디Cafe,인중독,커피전문점/카페/다방,서울특별시,강서구,화곡본동,126.8462967,37.54033413
오가다,CAFE,커피전문점/카페/다방,서울특별시,금천구,가산동,126.886466,37.47871
이디야커피,세이브존노원점,커피전문점/카페/다방,서울특별시,노원구,하계1동,127.0680177,37.63815435
간단하지만특별한화피디Cafe,김화자,커피전문점/카페/다방,서울특별시,도봉구,창1동,127.037112,37.64750218
간단하지만특별한화피디Cafe,이탈리코,커피전문점/카페/다방,서울특별시,서대문구,남가좌2동,126.9235555,37.57913258
간단하지만특별한화피디Cafe,허쉬드,커피전문점/카페/다방,서울특별시,마포구,서강동,126.9311233,37.55422458
간단하지만특별한화피디Cafe,출어수,커피전문점/카페/다방,서울특별시,광진구,자양3동,127.0766528,37.5372241
간단하지만특별한화피디Cafe,신예일,커피전문점/카페/다방,서울특별시,광진구,광장동,127.0981266,37.5421296
Sarr,,커피전문점/카페/다방,서울특별시,송파구,석촌동,127.0985905,37.50452305
간단하지만특별한화피디Cafe,수프레모,커피전문점/카페/다방,서울특별시,서초구,서초1동,127.018701,37.49453346
카페리빈,,커피전문점/카페/다방,서울특별시,강남구,역삼1동,127.0324471,37.49056506
간단하지만특별한화피디Cafe,N258,커피전문점/카페/다방,서울특별시,종로구,숭인1동,127.014929,37.58187672
간단하지만특별한화피디Cafe,너나우리,커피전문점/카페/다방,서울특별시,광진구,중곡4동,127.0897789,37.55673467
간단하지만특별한화피디Cafe,스터디온,커피전문점/카페/다방,서울특별시,영등포구,신길4동,126.9132227,37.51106346
더카페,엠지투게,커피전문점/카페/다방,서울특별시,영등포구,당산1동,126.8992961,37.52048555
간단하지만특별한화피디Cafe,플라밍고,커피전문점/카페/다방,서울특별시,강남구,개포4동,127.0464087,37.47842418
간단하지만특별한화피디Cafe,나인피시,커피전문점/카페/다방,서울특별시,광진구,자양3동,127.074896,37.53838172
간단하지만특별한화피디Cafe,초이스,커피전문점/카페/다방,서울특별시,노원구,상계3.4동,127.0709537,37.66714578
간단하지만특별한화피디Cafe,양화진,커피전문점/카페/다방,서울특별시,마포구,합정동,126.91268,37.54767681
간단하지만특별한화피디Cafe,더블톨,커피전문점/카페/다방,서울특별시,마포구,상암동,126.8963991,37.57811593
간단하지만특별한화피디Cafe,씨플랙,커피전문점/카페/다방,서울특별시,강남구,역삼1동,127.0374958,37.50337426
간단하지만특별한화피디Cafe,마놀린,커피전문점/카페/다방,서울특별시,중랑구,신내1동,127.1012083,37.60492916
간단하지만특별한화피디Cafe,123길,커피전문점/카페/다방,서울특별시,강북구,번1동,127.0287066,37.63597212
간단하지만특별한화피디Cafe,진정성,커피전문점/카페/다방,서울특별시,영등포구,여의동,126.9292801,37.52799658
간단하지만특별한화피디Cafe,3기동단,커피전문점/카페/다방,서울특별시,송파구,문정2동,127.1178703,37.48085354
간단하지만특별한화피디Cafe,비플러스,커피전문점/카페/다방,서울특별시,영등포구,문래동,126.8874008,37.51859003
간단하지만특별한화피디Cafe,알레츠,커피전문점/카페/다방,서울특별시,성동구,성수1가2동,127.0478119,37.55133077
간단하지만특별한화피디Cafe,라비다,커피전문점/카페/다방,서울특별시,마포구,망원1동,126.9048115,37.55719114
간단하지만특별한화피디Cafe,불암산,커피전문점/카페/다방,서울특별시,노원구,상계3.4동,127.0813594,37.66988533
